"","Col1","Col2","Col3"
"1",1,0.105427799037167,77
"2",2,0.0443711033906778,75
"3",3,1.90324962597101,78
"4",4,0.559501110836612,82
"5",5,0.236151985141724,72
"6",6,1.00363561855558,72
"7",7,0.052779569294776,85
"8",8,0.934924862472978,75
"9",9,0.722298912850902,78
"10",10,0.231263174614303,80
"11",11,0.381424820961562,73
"12",12,1.08338232588084,81
"13",13,0.774181174303626,70
"14",14,0.0852717584683087,85
"15",15,0.0199686688881289,78
"16",16,1.02237941506139,69
"17",17,0.292988875157522,71
"18",18,0.133213879101272,71
"19",19,0.0652469709148774,81
"20",20,0.300857401658527,77
"21",21,0.304711388236351,77
"22",22,1.21884235556239,79
"23",23,1.14452861899537,77
"24",24,0.111845007408603,75
"25",25,0.318876904931949,76
"26",26,1.0289200985167,80
"27",27,1.44450252377925,81
"28",28,0.890227303958217,70
"29",29,1.23600826323595,73
"30",30,0.624458429332009,70
"31",31,0.526652034996652,77
"32",32,0.978543739861339,74
"33",33,1.05777356708123,72
"34",34,0.0748085906782053,77
"35",35,0.929944106000617,81
"36",36,1.05609178983808,83
"37",37,0.144121881621823,77
"38",38,0.719899134785564,76
"39",39,0.43286588371894,74
"40",40,0.531048109110084,82
"41",41,0.0841231418315777,78
"42",42,0.12691972681473,77
"43",43,1.7397051343958,74
"44",44,0.0673946267577938,76
"45",45,0.67697973201278,71
"46",46,1.38943453573083,76
"47",47,0.00793541115811259,75
"48",48,0.391955970525371,78
"49",49,2.87655764371337,83
"50",50,0.726699673601736,74
"51",51,0.52187779855633,87
"52",52,2.81095712556208,79
"53",53,0.972060785967009,80
"54",54,1.06692832544662,79
"55",55,1.03358678092155,68
"56",56,0.834078398901845,78
"57",57,0.531200213314458,80
"58",58,0.129633206600592,70
"59",59,1.19140024268859,75
"60",60,0.0838752339010494,78
"61",61,0.134224512775054,79
"62",62,1.63892645940422,76
"63",63,2.32527885252297,78
"64",64,0.349994516385945,78
"65",65,1.48131430071345,74
"66",66,0.983741880546118,74
"67",67,1.76262165667165,76
"68",68,0.41951252843451,81
"69",69,0.62544889944331,70
"70",70,1.22515764691264,71
"71",71,1.26219550187859,76
"72",72,2.03558949786065,73
"73",73,1.67800143212254,78
"74",74,0.316464453968754,77
"75",75,1.7313669204425,81
"76",76,0.57431482635134,70
"77",77,0.571073737574908,78
"78",78,0.81384233433613,76
"79",79,0.0221157260217461,79
"80",80,2.03127376045188,72
"81",81,1.25578384045569,69
"82",82,0.177140953877747,70
"83",83,0.332951673056277,78
"84",84,1.95920964665604,72
"85",85,0.335469765930934,77
"86",86,0.885780636373329,76
"87",87,1.59376284949846,79
"88",88,0.810152203824039,73
"89",89,1.65812084188842,69
"90",90,0.325714741716222,81
"91",91,0.0759021603854692,69
"92",92,1.30555575630502,73
"93",93,0.108812160778666,72
"94",94,0.55453872037117,73
"95",95,0.0436705300805496,72
"96",96,0.196959920539444,81
"97",97,1.73059472862183,81
"98",98,0.631901965274948,75
"99",99,0.596484516462747,77
"100",100,0.18162755085441,77
